
0.0,13.333333333333334,21.176470588235293,1091.0,34,71.76470588235294,7.8431372549019605,7,2022-02-25 12:17:36.193766
0.0,14.117647058823529,24.313725490196077,1086.0,35,72.15686274509804,7.8431372549019605,8,2022-02-25 12:17:38.786481
0.0,14.117647058823529,24.313725490196077,1100.0,35,72.15686274509804,7.8431372549019605,8,2022-02-25 12:17:41.416764
0.0,14.117647058823529,24.705882352941178,1087.0,35,72.15686274509804,7.8431372549019605,8,2022-02-25 12:17:43.902123
0.0,13.72549019607843,24.705882352941178,1084.0,35,72.15686274509804,7.8431372549019605,8,2022-02-25 12:17:46.530465
0.0,14.117647058823529,24.313725490196077,1081.0,35,72.15686274509804,7.8431372549019605,8,2022-02-25 12:17:49.123175
0.0,14.117647058823529,25.098039215686274,1063.0,36,72.15686274509804,7.8431372549019605,8,2022-02-25 12:17:51.702230
0.0,14.117647058823529,25.49019607843137,1077.0,36,72.15686274509804,7.8431372549019605,8,2022-02-25 12:17:54.188314
0.0,14.117647058823529,26.274509803921568,1074.0,36,72.15686274509804,7.8431372549019605,8,2022-02-25 12:17:56.764818
0.0,14.117647058823529,25.88235294117647,1065.0,36,72.15686274509804,7.8431372549019605,8,2022-02-25 12:17:59.340335
0.0,14.117647058823529,25.88235294117647,1064.0,36,72.15686274509804,7.8431372549019605,8,2022-02-25 12:18:01.958197
0.0,14.117647058823529,27.058823529411764,1043.0,37,72.15686274509804,7.8431372549019605,8,2022-02-25 12:18:04.468242
0.0,14.117647058823529,26.666666666666668,1046.0,37,72.15686274509804,7.8431372549019605,8,2022-02-25 12:18:07.068959
0.0,14.117647058823529,26.666666666666668,1043.0,37,72.15686274509804,7.8431372549019605,8,2022-02-25 12:18:09.684916
0.0,14.117647058823529,26.666666666666668,1040.0,38,72.15686274509804,7.8431372549019605,8,2022-02-25 12:18:12.291487
0.0,13.72549019607843,26.274509803921568,1035.0,38,72.15686274509804,7.8431372549019605,8,2022-02-25 12:18:14.837306
0.0,17.254901960784313,80.3921568627451,0.0,38,72.15686274509804,0.0,9,2022-02-25 12:18:17.403563
0.0,17.254901960784313,80.3921568627451,0.0,39,72.15686274509804,0.0,9,2022-02-25 12:18:20.014370
